SNID,SURVEY,RA,DECL,SUBCLASS,REDSHIFT_FINAL,SIGMA_Z,LOG_HOSTMASS,GRIZ_MU,GRIZ_MU_ERR,GRIZ_AV,GRIZ_AV_ERR,GRIZ_THETA,GRIZ_THETA_ERR,GRIZ_T0,GRIZ_T0_ERR,GRIZ_REDCHI2,GRI_MU,GRI_MU_ERR,GRI_T0,GRI_T0_ERR,GRI_THETA,GRI_THETA_ERR,GRI_AV,GRI_AV_ERR,Z_MU,Z_MU_ERR,Z_THETA,Z_THETA_ERR,N_G_OBS,FIRST_G_OBS,N_R_OBS,FIRST_R_OBS,N_I_OBS,FIRST_I_OBS,N_Z_OBS,FIRST_Z_OBS
2021cta,YSE,130.362,44.146181,SNIa-norm,0.08198615189979197,1.47e-05,-9999.0,37.8558803,0.30880848158998153,0.4164193937,0.16695588881267673,0.03237195269000001,1.0265635053410198,59267.6337,6.109837502749141,0.18213375499902415,37.629121700000006,0.3375405961645354,59270.131799999996,6.782137477226411,0.25251539043000004,0.9453385002225949,0.282517624,0.19244096221025997,nan,nan,nan,nan,1,59261.38,1,59261.38,0,nan,0,nan
2021ctn,YSE,163.226446,-0.772542,SNIa-91T-like,0.09368000845438212,1.49e-05,-9999.0,38.3790729,0.10336257028339615,0.0800489294015,0.061131268944003406,-2.6285377800000003,0.372859401508493,59265.123900000006,0.7688815188310463,2.7325729919611716,38.51292110000001,0.10573677990552775,59265.3385,0.7331219202832681,-2.9487526399999995,0.398463172333944,0.0604972681502,0.053598497754327346,37.739685900000005,0.15704947122225535,0.000739583113100001,0.954831653911476,2,59255.52,5,59255.52,2,59261.44,1,59267.47
2021dcu,YSE,242.025953,25.483744,SNIa-norm,0.04178864299514833,2.45e-05,11.211798873946341,36.064233099999996,0.08290432241077685,0.1045545168537,0.07964981450964051,1.481517822,0.24362121465718523,59265.111899999996,1.6104683759701546,0.35194365526020505,36.121876,0.10339650025025034,59265.2605,1.5702960708095774,1.330272568,0.2793053268659683,0.092521366967,0.08045609395648251,36.0720274,0.09853977983149745,1.6994228079999998,0.4718271907232023,1,59292.5,3,59270.6,2,59292.5,2,59270.6
2021dda,YSE,184.796183,6.148023,SNIa-91T-like,0.06836716352617517,-9999.0,-9999.0,37.3462104,0.10471118226741598,0.27407145623999996,0.1419973272835148,-0.45735613369,0.3285974291401622,59272.2465,0.45440923186053395,1.0476889859736787,37.356816099999996,0.0824444864790241,59272.3502,0.4881187970157599,-0.27898342671299997,0.320261202363675,0.2188837270817,0.12688802250815825,37.0982685,0.3427891055412205,0.03591820027000001,1.005969799386355,3,59262.57,5,59262.57,3,59267.57,1,59305.48
2021dha,YSE,172.910246,14.076292,SNIa-norm,0.07944943031221953,1.4e-05,-9999.0,37.681000499999996,0.0784684989645527,0.15916856819107,0.10986573458093854,0.9747568973,0.373806632727565,59271.6331,0.6435482810170005,0.35942341026113983,37.5800729,0.1106031358307259,59271.6911,0.6409140269958437,1.0002049007999998,0.36998464393372205,0.25465118491,0.14468708913169767,38.1089388,0.1644997393753558,-0.013527961927000003,1.0022008490218581,4,59261.45,5,59267.46,5,59261.45,1,59267.46
2021dnm,YSE,189.350886,23.093552,SNIa-norm,0.04746987330815374,5.67e-06,9.71395547571997,36.7508441,0.06510849549167921,0.14194780173399998,0.07616362535370208,-1.149562372,0.20951739974447856,59279.52909999999,0.5374971534808863,0.9836413784997692,36.6298982,0.09560907643503298,59279.8211,0.6159259614595769,-1.0690307659999998,0.22958881525128622,0.2540213622,0.11043119962232593,36.76268829999999,0.12195891428308962,-0.10502205702900001,0.7208925182088897,8,59292.39,4,59276.6,6,59292.39,3,59276.6
2021dov,YSE,134.077949,-0.442139,SNIa-norm,0.013748644737420311,1.47e-05,9.944600571534103,33.800201,0.05223852906619771,0.11316937663499999,0.05660346954760982,-0.328006465982,0.1609208828958984,59285.820700000004,0.806263920810046,1.7544774149934914,33.6794799,0.06733440551449173,59285.864299999994,0.7022360785376415,-0.45104655109999997,0.1606986777517997,0.26951986920000004,0.07487593860590644,33.8764797,0.12275405059675237,-0.005505345759999995,0.982300887738145,7,59278.49,4,59288.31,6,59278.49,2,59293.3
2021dpw,YSE,186.239313,6.097828,SNIa-norm,0.07766092634658608,-9999.0,-9999.0,37.861378599999995,0.05951791076675996,0.056519112573400004,0.04762110771501906,-1.3146436789999998,0.2695165757391444,59273.973900000005,1.030635139125437,0.29144311761261243,37.76691559999999,0.09616578059081096,59274.7392,1.1436884890563714,-0.9725657617,0.28626305952830955,0.088271990185,0.0764765840023853,37.9562329,0.1459427507880744,-0.0911867819,1.0896135728081133,3,59292.4,4,59277.54,3,59295.42,1,59277.54
2021dqo,YSE,132.912905,23.935953,SNIa-norm,0.07933665229163303,-9999.0,-9999.0,37.9528664,0.11827937686274818,0.12249073359699998,0.09106937416564675,-0.8456009786990001,0.3886211467502497,59282.031200000005,2.10376485377995,0.5521335829674487,38.09317660000001,0.15892479590183528,59285.5418,4.249900323536982,-0.746213202544,0.4399332481022603,0.12909553975899998,0.09679530483922437,37.885255799999996,0.1810193269967603,-0.59880924097,1.0201615705260165,2,59291.43,2,59291.43,1,59318.31,2,59278.45
2021ekf,YSE,65.610679,-25.140136,SNIa-91T-like,0.15676401705876136,-9999.0,-9999.0,39.0030256,0.1610876322522621,0.2140283045037,0.1665322446171426,0.20703370261600001,0.8604319937858549,59190.40290000001,3.1774520594337967,1.2518960872141651,39.068337899999996,0.1756690877576074,59189.397300000004,2.953432360830351,-0.011289691093999995,0.9510341179855457,0.19361597311499998,0.16562288635593744,38.9406632,0.17428352895715643,-0.027372545207999994,0.9652291049836975,2,59191.41,1,59189.37,3,59187.43,1,59189.38
2021eng,YSE,155.720327,-0.632753,SNIa-norm,0.07877796578858566,0.001,-9999.0,37.8948563,0.1048061861738608,0.19747347797999998,0.0920407044881446,-0.9665956969999999,0.27209707494075563,59287.225,2.5413451162720664,0.9644548159597713,37.8836609,0.12202749420188058,59286.775299999994,2.468209859391975,-0.994054135,0.28058757097579856,0.20936384051999998,0.11221574096688579,37.785589,0.12458830667040963,0.22773401852,0.7754355437319487,4,59278.47,6,59291.36,5,59294.36,3,59278.47
2021fnt,YSE,203.247596,32.60959,SNIa-norm,0.037334695057605484,1.07e-05,-9999.0,36.3462882,0.10622161682426053,0.507127773,0.11696782457272371,2.94441667,0.2267870533245033,59286.8622,0.630881256656106,1.5892463127189436,36.3220021,0.12383051839344779,59286.8287,0.6475232119391697,2.94516305,0.21072037149264305,0.5162872669999999,0.12800275894442162,36.63063830000001,0.13857526656337346,-0.0545375092,1.00362829730217,9,59291.42,5,59298.45,6,59291.42,1,59298.45
2021fom,YSE,194.800298,-4.203983,SNIa-norm,0.08637869068740882,-9999.0,-9999.0,37.883640899999996,0.10622075671538979,0.14195470265000001,0.07951196592112592,1.1294354959,0.34925164690807886,59289.7466,0.6211669984794677,1.024800586550031,37.8942027,0.11880498526034158,59289.5813,0.7377671109504595,1.0552614368,0.3545969432828398,0.13106909456899998,0.08513809603528327,38.034202300000004,0.1418739844534933,-0.064585360894,0.9532049643791328,6,59288.47,4,59288.48,2,59296.46,2,59293.42
2021foz,YSE,224.835024,38.515978,SNIa-norm,0.07516723452729421,-9999.0,-9999.0,37.7980148,0.09947783743608411,0.24935310224699997,0.10375242126198403,0.76357643598,0.4828027725168039,59297.0222,0.9142905227552519,0.13774430602120583,37.779789799999996,0.10367009017050177,59297.0319,1.0205745391689776,0.7712920753400999,0.47146593589752994,0.25811787863,0.09875298634743727,38.0934164,0.18450959268027226,-0.03468834510899999,0.991561895555031,2,59292.56,5,59300.5,5,59292.56,1,59304.51
2021frk,YSE,189.840051,-0.414374,SNIa-norm,0.12962197334530678,2.58e-05,-9999.0,39.520407399999996,0.19519768550174976,0.13406583069199998,0.12592417084021879,-1.0798539632000002,0.7150372654035163,59299.392700000004,1.319392553412363,0.9293432194458278,39.5291208,0.19026781159029507,59299.2653,1.2769518041023176,-1.142492980853,0.6819288882995465,0.137950244871,0.12564896336450318,nan,nan,nan,nan,3,59288.47,4,59288.48,2,59296.46,0,nan
2021fwm,YSE,159.325711,-5.16066,SNIa-norm,0.0732094467833477,0.001,-9999.0,37.6025827,0.05087066807807825,0.06945244560819999,0.0496229927414083,-0.884759784,0.19420318743968992,59302.5629,0.5901979244287258,0.5900835534481025,37.576225300000004,0.07364009281573462,59302.79290000001,0.6165059529313777,-0.8772064049999999,0.20352217414404009,0.093641839608,0.06902458387514268,37.6166139,0.11219179950776252,-0.2946953121903,0.5624013660990539,8,59313.36,10,59304.3,8,59294.36,3,59305.31
2021gba,YSE,219.266186,-8.076434,SNIa-norm,0.0949042553965784,-9999.0,-9999.0,38.26709819999999,0.09646527031403565,0.133560813275,0.09814101946294962,-0.5950220618599998,0.48223327706669245,59300.2739,0.6508523565295488,0.40380303802785544,38.2949191,0.09634351677819325,59300.2713,0.6741856643389492,-0.588402442071,0.4676257255577529,0.09875880960600002,0.08141739096223068,38.0415963,0.2405606606997704,-0.007209869619999998,0.990050660357021,2,59293.58,1,59299.56,2,59299.57,1,59293.58
2021gcv,YSE,203.0635,31.7204,SNIa-norm,0.12974479164515873,7.54e-06,-9999.0,38.5292391,0.2301442452923602,0.303033332,0.30099198235030944,1.848348687,0.779350974093945,59289.9453,2.87075215056962,3.952220297506389,39.0633058,0.23573065279330982,59292.6021,7.616630855568758,0.8001146262900001,1.0156308445105329,0.193065752749,0.19812202043412333,38.486503299999995,0.18243350777505216,0.017180188816999994,1.0196057248517407,0,nan,0,nan,3,59306.4,1,59293.42
2021gel,YSE,186.634531,31.428385,SNIa-91bg-like,0.06069558961353191,1.46e-05,-9999.0,37.3198692,0.15066572965130456,0.39077110056000003,0.1518623100101379,2.7211430200000004,0.45454460560442206,59287.5036,1.1391518950517292,1.2979971285383616,37.4797984,0.15422048235380426,59287.218400000005,1.1193039980273132,2.6410325300000004,0.42304609778899877,0.25133628082389997,0.14718260030265656,37.555217600000006,0.15285666119027974,-0.5122699958570001,0.9524871751682765,2,59288.315,4,59288.31,5,59288.31,2,59296.35
2021gez,YSE,245.541794,21.222222,SNIa-norm,0.0320756901763019,1.49e-05,-9999.0,35.941150900000004,0.08714245646749913,1.180756911,0.10795968141393841,0.195316045282,0.5717327238063187,59303.4001,0.5669126828710871,0.2934271692670963,36.057479,0.128454445462195,59303.2668,0.6207235777702003,0.4493571782872,0.5670180703997555,0.994450196,0.1577836157119857,36.5024666,0.13727619780734024,-0.19826239135999998,0.9154096899635717,1,59311.47,3,59299.55,3,59300.53,2,59299.55
2021gfv,YSE,235.841889,12.960039,SNIa-norm,0.10675195171187395,4.69e-05,-9999.0,38.719539499999996,0.2272546988067574,0.22545377871900002,0.13814974091068627,-0.31902369951000004,0.9012394648489651,59294.2041,2.9636486279584107,0.1980487787438912,38.689168900000006,0.22427814441623614,59294.2125,2.47714629160243,-0.24247890612,0.8931898427936146,0.24032568044,0.1386569173005372,nan,nan,nan,nan,1,59292.51,2,59292.51,1,59297.53,0,nan
2021gqc,YSE,226.949936,-10.247193,SNIa-norm,0.04804010112889497,-9999.0,10.98553629088756,36.445596900000005,0.07915875100322113,0.156828597184,0.08046759710142061,0.7289122329000001,0.24409050159538712,59303.224200000004,0.4614481119258818,0.4093856559730095,36.386816,0.08678344302918614,59303.3445,0.3918032031517416,0.922985688,0.2653999750813301,0.18185094061,0.0898952221734851,36.6030411,0.07776975608030413,0.222805519299,0.4460321531283515,4,59310.47,4,59297.51,6,59299.57,4,59297.51
2021gwa,YSE,235.654473,6.854538,SNIa-norm,0.07075198002479435,1.45e-05,-9999.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan
2021gyh,YSE,195.966091,-3.451749,SNIa-norm,0.08232662077176071,0.000213,11.505395412445068,37.76712059999999,0.09547857307082068,0.1014392477401,0.07829340872082681,1.85509379,0.3706352992194967,59303.7731,0.4941926648584807,0.928130883334492,37.726575499999996,0.12106362116569115,59303.6372,0.5801001292879433,1.858587356,0.37190671916920676,0.1424837437808,0.11047738829745964,38.0446826,0.15755800277117007,0.7788080876300001,0.8666355415280748,3,59293.42,3,59305.53,5,59296.46,2,59293.42
2021hca,YSE,170.195231,14.204458,SNIa-norm,0.12968568408748962,-9999.0,-9999.0,38.8008868,0.11895140875903909,0.1382001211475,0.1105454901756042,-1.03064836065,0.41374376025580106,59307.100900000005,1.3130762316026665,0.3537050662210853,38.7912589,0.12429879026277775,59307.0695,1.2898526078586796,-1.01949238632,0.41428048055470124,0.13845647041339998,0.11107205254449568,38.9111397,0.40302514759492364,-0.037227247629999995,0.9934562889376178,6,59296.35,6,59303.35,7,59296.34,1,59303.35
2021hem,YSE,245.316677,14.552684,SNIa-norm,0.035021161206130136,-9999.0,-9999.0,35.014904800000004,0.04251967588023238,0.129764674926,0.05622813504918224,0.4589874341,0.16450283725412568,59317.262200000005,0.31539048812547,0.15482957906370617,35.031561,0.0667101902185867,59317.209,0.3066903976324852,0.47319560012,0.15460074816432046,0.11562217893900001,0.0706837627132382,34.8950105,0.15265516067185558,1.0744305978799997,0.8878329758967383,6,59310.49,4,59317.5,4,59321.57,2,59310.49
2021hiz,YSE,186.42365,7.228405,SNIa-norm,0.005219410823203564,7e-06,-9999.0,31.855724900000002,0.049079118675766836,0.42670212900000004,0.050378585590351375,0.049961450554,0.10431999933132238,59318.73099999999,0.07654410493497654,16.774283568842957,31.7719908,0.0689989672050241,59318.61209999999,0.11577387442721114,0.31944598654699996,0.15916593964913425,0.441354687,0.07730464181480327,32.145205600000004,0.05072355753138783,-0.1519337722834,0.1788135377731486,16,59310.47,7,59334.44,8,59313.47,10,59311.34
2021hlp,YSE,158.42065,-3.70665,SNIa-norm,0.06680101338640079,-9999.0,-9999.0,37.3901205,0.08851388179121959,0.22551143480000002,0.09219788811662884,0.53920505411,0.2736561871739763,59310.4565,0.5278235974262382,1.9078852868900553,37.2799228,0.10125709506084016,59310.552200000006,0.570819726358399,0.6660755387499999,0.2866970192045935,0.2959038136,0.10010371536008877,37.940358,0.1782017608106047,-0.107986322029,0.9286645074160742,7,59313.36,7,59303.36,3,59314.3,2,59303.35
2021hpr,YSE,154.160875,73.400497,SNIa-norm,0.010351327784236653,3e-06,-9999.0,33.3423318,0.038492058515491125,0.102314747033,0.0424429863601936,-0.992485645,0.0805569864561664,59320.73909999999,0.05119755853827624,30.2991218964819,33.2593248,0.0515849321503867,59320.7368,0.051630998443525575,-0.799090069,0.12541469883916415,0.1390222669,0.06096240850611478,33.35466089999999,0.033470534820794116,-0.760454047,0.14849143835502704,35,59312.38,37,59312.38,38,59312.38,37,59312.38
2021idh,YSE,155.827592,-0.429375,SNIa-norm,0.09471035458803971,1.8e-05,-9999.0,39.3298379,0.09981640493220532,0.03728248556196,0.03727045775835941,-4.170494880000001,0.3837878560288035,59309.06509999999,0.16532389421865915,6.831358597318418,39.3342436,0.09934359505796038,59309.04839999999,0.17104806341980291,-4.195075,0.39564673471140893,0.0357150833988,0.03504306589902811,nan,nan,nan,nan,4,59314.3,5,59305.31,3,59306.33,0,nan
2021iok,YSE,226.887726,-12.214697,SNIa-norm,0.12262203073834499,-9999.0,-9999.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan
2021ita,YSE,186.495088,7.235303,SNIa-norm,0.15203544580164188,-9999.0,-9999.0,38.9702589,0.1805676464397486,0.26351493504,0.1872487746994397,-0.95989533819,0.5318483816466176,59316.823,1.8336496393803963,1.4383326914513925,38.8717905,0.23089845815801796,59316.8971,1.8389131545563093,-1.000431801648,0.5503542240478219,0.36430453601,0.25329371160475284,39.318876,0.32516745043746315,-0.046140781012,0.999466104480669,13,59310.47,9,59306.39,4,59319.35,1,59311.34
2021itd,YSE,221.212831,43.316798,SNIa-norm,0.08028941141674752,2.71e-05,-9999.0,37.6646728,0.08028389527271323,0.10043735188899999,0.07629781588432648,-0.7194663567,0.24295601387985644,59325.4193,0.9712041546451671,0.9801980395437507,37.6743835,0.08116161073900649,59325.5298,0.9395062320177251,-0.63712212897,0.2560542306593701,0.08217718005899999,0.06884786039261974,37.366247,0.35266446241576427,0.016553400139000002,0.970289438556625,3,59344.33,4,59326.39,6,59326.4,1,59364.4
2021itp,YSE,186.210229,32.025467,SNIa-91T-like,0.0947754996558319,-9999.0,-9999.0,37.71686689999999,0.09307281458293826,0.26491868808999997,0.1004909046926405,-1.6498149708999998,0.6226488112548244,59328.7476,1.4725943908625794,1.0989460046234585,37.7865139,0.09656002214576186,59327.415700000005,1.5676873125722712,-2.119222219,0.42576443983759027,0.30176425130000006,0.09182082608227633,37.6094786,0.13095245168396047,-0.40634963696,0.9049299692373792,1,59322.4,2,59322.4,2,59322.4,2,59322.4
2021iuk,YSE,186.493583,6.740844,SNIa-norm,0.07768934600749697,-9999.0,-9999.0,37.5993013,0.07233238229389378,0.334139265,0.07060920459028536,3.0298411499999998,0.33068720491875325,59319.65470000001,0.23379031203185446,1.2846843222072755,37.633293900000005,0.08050201235242502,59319.6702,0.23864609781008703,2.96238386,0.31661638428783245,0.31258105620000004,0.07473654688691525,37.9553992,0.10644734839046004,1.68993870612,0.7949275184355457,13,59310.47,6,59318.43,10,59310.47,6,59311.34
2021iyr,YSE,182.297388,16.867569,SNIa-norm,0.10687687146552566,0.001,-9999.0,38.54768180000001,0.08136620225105752,0.0706809137857,0.05344672950068659,-1.0565681260000002,0.22163267059776662,59325.066900000005,0.3978371400459839,0.9439900737507192,38.5678372,0.08046295033218688,59325.0732,0.37555526890195046,-1.082967729,0.25246864604469516,0.063277415595,0.04805005530874751,38.208987500000006,0.22693428012036868,0.18777926332,0.7398475106670487,11,59314.3,9,59314.31,8,59316.45,3,59337.27
2021jkd,YSE,232.531859,-0.565288,SNIa-norm,0.07765232039292996,1.59e-05,10.831501007080078,37.8347529,0.11189042529005791,0.168028828868,0.09310093540750294,1.9143633699999998,0.3698815029099578,59324.79580000001,0.629620806517736,1.3539474844778892,37.9052387,0.12142342283229374,59324.7121,0.6609263120802297,1.810595042,0.37916120347708865,0.128319226524,0.09087052004093527,37.980124599999996,0.16157346011904306,1.1134878381200002,0.8261719424675186,3,59316.44,7,59316.44,5,59328.45,3,59327.44
2021jof,YSE,242.843725,28.873099,SNIa-91T-like,0.10813067218655646,1.41e-05,10.492919921875,38.2405541,0.0724037816912212,0.086318324678,0.06205940454608574,-1.068686029,0.22308960809034598,59330.598,0.37716839740358205,1.1755982710838533,38.265068799999995,0.06756650743201102,59330.630600000004,0.382025705941386,-1.0367429757,0.23205873790547793,0.06871162791826,0.052715597171374716,38.1455298,0.157422790001829,-0.7987966972715999,0.6921863393521348,7,59321.48,10,59321.47,9,59326.42,4,59334.45
2021jox,YSE,187.211175,19.331092,SNIa-norm,0.16890851870596424,-9999.0,-9999.0,39.3772944,0.23752294509928937,0.265866729534,0.25910024002826143,-0.18186699055999997,0.6525334214471256,59325.0199,1.002344247252421,0.1681943610673739,39.455103799999996,0.18799904362937592,59325.087799999994,0.9911665652149894,-0.171855419057,0.6369532401942768,0.185857007582,0.16258076525692824,nan,nan,nan,nan,3,59314.31,5,59314.31,5,59320.47,0,nan
2021jze,YSE,154.972375,-3.7354,SNIa-norm,0.048565297796784465,3.3e-05,-9999.0,36.4063255,0.0756264116545933,0.40347877029999996,0.10381039614664761,-0.403827858053,0.42388984704286786,59331.3905,1.3046914386168296,0.698102759468602,36.319075899999994,0.09095792526871975,59331.903099999996,1.4940282427049172,-0.44209958907700003,0.4390230971254882,0.5045523223,0.13093762788333235,36.623652500000006,0.14416014904872293,0.01199488424100001,1.0424572197649349,4,59322.25,5,59322.25,2,59333.25,2,59335.27
2021jzf,YSE,244.142,20.919511,SNIa-norm,0.07692855301916901,1.38e-05,10.068349838256836,37.727100899999996,0.10623881103057403,0.480265295,0.12471618127770741,-0.55181983151,0.23132468133504266,59332.7614,0.6182313806336087,0.5675497726653312,37.7796893,0.11194833306266774,59332.56040000001,0.6319112595925573,-0.325333190578,0.2939873611235489,0.36444771961,0.14311946736958422,38.0895779,0.13009714478646328,-1.3164546629000002,0.4846690110815466,6,59342.55,8,59326.47,8,59327.46,5,59326.47
2021kbj,YSE,238.592411,24.490423,SNIa-norm,0.12712007584927304,-9999.0,-9999.0,38.5166229,0.1420063143159135,0.157123762529,0.1288322638760455,0.13070303414009998,0.5135283301829114,59334.922900000005,0.8037447293761488,0.3153254086003505,38.54266200000001,0.15929834599266865,59334.9486,0.8309861852039568,0.08811011118999999,0.5041293950012967,0.14728385952680004,0.12792807668003214,38.6108206,0.17056538457623813,-0.22560359361000001,0.9437611967369524,4,59337.55,8,59326.42,3,59326.42,3,59327.44
2021kcc,YSE,194.0331,-4.960614,SNIa-norm,0.17685331496898432,-9999.0,-9999.0,39.6813685,0.2496404449157828,0.24348317551010001,0.20820983599691192,-0.9164801132699999,0.6115247005300444,59331.109,1.2179486852901573,0.4498832319160931,39.693798799999996,0.23121426218674307,59331.0982,1.236121660679154,-0.9364241800140001,0.6365451665108016,0.23100303397400002,0.17788409143921216,nan,nan,nan,nan,2,59319.36,5,59322.41,3,59319.36,0,nan
2021kfy,YSE,196.519226,23.801101,SNIa-norm,0.14861017617728062,-9999.0,-9999.0,38.9348266,0.2103614442630589,0.1548058709847,0.14230989909748926,-0.09151005662999999,0.915377761806611,59327.889299999995,6.43900267976343,0.024926189606822743,38.931328199999996,0.19438310004925832,59328.3105,6.600833261793579,-0.13019062060000003,0.91306316469719,0.1564430212968,0.13475651292170499,nan,nan,nan,nan,1,59353.38,1,59326.3,1,59326.3,0,nan
2021khl,YSE,244.473545,32.109015,SNIa-norm,0.06382992463406134,8.26e-06,11.022689819335938,37.4965077,0.09405354565730105,0.25332037152,0.11634319768059678,1.081615971,0.3169644586155744,59331.80090000001,0.5492988166744031,1.1817446983499376,37.4928899,0.10374842942420874,59331.9494,0.517203673614216,1.417205926,0.35646973695583545,0.20092500137799998,0.12133487554026716,37.80154729999999,0.11420003429382138,-0.21171540937100003,0.6073867915627797,8,59321.47,10,59326.43,7,59321.47,6,59328.46
2021kwa,YSE,187.640649,11.517883,SNIa-norm,0.08361521222792069,3.14e-05,10.820528507232666,38.0342158,0.07889423242772589,0.42357775400000003,0.0808166968015489,1.1361550642000002,0.25245867496254254,59340.032100000004,0.44812898812734603,1.2282488440439845,38.1108309,0.09074136959066699,59339.9562,0.4691924551823357,1.120982335,0.2533921421129921,0.355499609,0.08012446059023498,38.140248699999994,0.07665722717598103,0.663536642372,0.47455876014218645,15,59337.26,16,59333.3,15,59334.44,11,59338.28
2021kyp,YSE,205.024564,29.447669,SNIa-norm,0.1185511478077277,-9999.0,-9999.0,38.6426677,0.09340446705971824,0.08767842750600001,0.07661616533804058,-1.0247731492,0.3355818908946381,59342.87440000001,0.8461233007074485,0.3773716116944137,38.6242855,0.1160434754725574,59343.06560000001,0.8526996188577081,-1.0302492268,0.3367130155697782,0.1131230091052,0.0931831752447147,38.6002377,0.23881127521268758,-0.21084833886600002,0.9854926709890259,5,59344.27,7,59332.44,6,59334.42,2,59332.44
2021lfv,YSE,233.320616,10.271486,SNIa-norm,0.4774575082872832,-9999.0,-9999.0,nan,nan,nan,nan,nan,nan,nan,nan,inf,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,59323.43,3,59327.43,5,59337.5,0,nan
2021ljb,YSE,189.25018,-5.533179,SNIa-norm,0.11784742763608815,-9999.0,-9999.0,38.7142469,0.0866879378598315,0.0865895565629,0.07183908645332004,-1.100356927,0.3404970145956638,59350.09990000001,0.807830421561235,0.5873898294403392,38.7408492,0.07970946116591204,59350.093700000005,0.8260328746484549,-1.1530232207,0.3579536478286427,0.07920303568106701,0.06900821737704099,38.558120800000005,0.15077416286406628,-0.016485572552999997,0.9554808317282115,9,59343.27,6,59345.27,8,59343.27,2,59353.36
2021log,YSE,229.866857,13.849511,SNIa-norm,0.1383277627351119,2.95e-05,-9999.0,39.4515063,0.16950883773511635,0.11090019580180001,0.10773104792940306,-1.1393961414059999,0.7820008921025007,59347.209200000005,2.2328625931749833,0.38415142364560023,39.416417800000005,0.17811550865424386,59346.995200000005,2.3576761779345627,-1.1133847504099998,0.8160313841090249,0.131194385015,0.12217773359765878,nan,nan,nan,nan,7,59337.51,4,59343.39,4,59346.39,0,nan
2021low,YSE,176.192743,20.126208,SNIa-norm,0.024215886044738323,7.02e-06,10.95389159296029,34.7467454,0.05365736816915273,0.19335493287,0.07602580017959024,-0.808653307,0.1500729269807008,59357.5155,2.3464163633080766,2.9497036954823956,34.7342101,0.06318740418778102,59357.273,2.305383048432387,-0.781347943,0.1796121911783823,0.20227729573000003,0.09029611266248395,34.8745732,0.0679104863902476,-1.0472945168999999,0.3013305009765617,7,59347.37,8,59359.34,7,59347.37,4,59359.34
2021lta,YSE,246.502421,28.427454,SNIa-norm,0.09739731344408938,-9999.0,-9999.0,38.0635798,0.09979867480062049,0.157935270134,0.07742405020886088,-0.61927069898,0.23321537565866235,59353.571,0.41201820348131524,0.5446668832892931,38.1097517,0.08904347408490973,59353.5036,0.3880812286106736,-0.591293730857,0.24150547197005437,0.11871515143400001,0.06958894388271841,38.0012391,0.16053534988029888,-0.37072210755,0.6183769965202294,8,59343.4,11,59347.55,10,59343.4,5,59358.38
2021luu,YSE,243.082161,26.783494,SNIa-norm,0.09722876350678575,-9999.0,9.532651901245117,38.15542,0.09047546297201252,0.1969451793,0.07986787197322431,-1.0962327379999999,0.20410637639681753,59354.1389,0.4451031228828105,0.6085764563128334,38.131088600000005,0.08938097129725114,59354.1546,0.44138287234544016,-1.0770402570000002,0.21263901880989985,0.2107850418,0.0750288297238569,38.2663508,0.14689740365084744,-0.862826501397,0.6000770461285565,8,59343.39,11,59347.55,9,59343.4,7,59358.38
2021lxb,YSE,195.494387,28.008555,SNIa-norm,0.02725802394935499,1e-05,-9999.0,35.1063909,0.05641265999037799,0.33142139099999995,0.05492808264558412,2.61687007,0.12769355084535436,59356.40440000001,0.1285326417682,11.152812604551176,35.215959600000005,0.043320451380843394,59356.12889999999,0.09494624795117254,3.1686675500000003,0.1568563263732053,0.11085003360000001,0.05562594100337646,35.216680100000005,0.05607582557564353,2.54571707,0.2606796936113649,20,59346.4,16,59350.26,14,59346.4,10,59353.37
2021lzc,YSE,227.340624,-11.119413,SNIa-norm,0.0946366035665914,-9999.0,7.795818567276001,38.254225399999996,0.11209460189875341,0.4039620297,0.11975544708707596,-1.1277566980000002,0.28595331395960566,59355.481900000006,0.4552607933921145,0.7821898353283342,38.183878799999995,0.11871015192712056,59355.513699999996,0.48052295470661494,-1.204697271,0.3019701091804875,0.47346874860000004,0.1240552853942197,38.429402499999995,0.16999702133787514,0.07393741814,0.7632284790561771,7,59352.43,6,59362.37,8,59352.42,4,59364.38
2021lzg,YSE,181.720142,17.986489,SNIa-91T-like,0.4774575082872832,-9999.0,-9999.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,nan,0,nan
2021mfy,YSE,176.079769,19.318463,SNIa-norm,0.08650514483589844,0.000724,10.463508129119873,37.9692028,0.05908398439645052,0.055915704275,0.04982818041324082,0.23739570698700002,0.2092208026748846,59360.168699999995,0.3849549454158085,0.9738284795676927,37.9225092,0.05370401321465653,59360.320700000004,0.4367396363968081,0.37712607257999997,0.22797088425508502,0.06038006353,0.04697126733100364,38.16732520000001,0.11285476403307027,-0.30545455453200004,0.6768246785976954,10,59350.39,12,59350.39,10,59361.37,4,59359.34
